,Unnamed: 0,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact
442,443,Arabica,taylor winch (t) ltd,"Tanzania, United Republic Of",mamsera,AA,rafiki (coffee) limited,033 0004,volcafe taylorwinch tanzania l,16.8,moshi,Mamsera,320,60 kg,Tanzanian Coffee Board,2016,"Jun 20, 2017",Taylor Winch (T) Ltd,Bourbon,Washed   Wet,7.67,7.58,7.42,7.67,7.67,7.58,10.0,10.0,10.0,7.58,83.17,0.12,0,0.0,Green,3,"Jun 20, 2018",Tanzanian Coffee Board,047484d5700c44f033915e632e0c60,127e651fc8b7c35802268599656f2c
443,444,Arabica,andrea bernal,Peru,,1,procesadora del sur sa,543,prodlesur sa,,,,200,13800 kg,Central Organizaciones Product,2017,"Jun 16, 2017",ANDREA BERNAL,,,7.92,7.5,7.5,7.58,7.67,7.5,10.0,10.0,10.0,7.5,83.17,0.11,0,1.0,Green,0,"Jun 16, 2018",Central Organizaciones Product,d35c195333cbf1d7c6a0eba5e11d17,6bda121782b86a56c1f4df8268e62d
444,445,Arabica,"sunvirtue co., ltd.",Vietnam,apollo estate,Oriental Paris Natural Coffee,yes,,"sunvirtue co., ltd.",1550,dala,"Yeh, Li Chuan",1,2 kg,Specialty Coffee Association,2017,"May 08, 2017","Sunvirtue Co., Ltd.",Catimor,Natural   Dry,7.58,7.42,7.08,7.33,7.58,8.58,10.0,10.0,10.0,7.58,83.17,0.07,0,0.0,,0,"May 08, 2018",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
445,446,Arabica,juan luis alvarado romero,Guatemala,finca medina,11 11711 58,beneficio siembras vision (154,11 11711 58,"siembras vision, s.a.",1500,antigua,FINCA MEDINA,250,1500 kg,Asociacion Nacional Del Caf ,2016,"May 23, 2016",Juan Luis Alvarado Romero,Caturra,Washed   Wet,7.67,7.75,7.42,7.75,7.58,7.5,10.0,10.0,10.0,7.5,83.17,0.11,2,2.0,Green,3,"May 23, 2017",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
446,447,Arabica,cadexsa,Honduras,bethel,427,dry mill,13 63 214,cadexsa,1450,marcala,JOSE OMAR ACOSTA,275,69 kg,Instituto Hondure o del Caf ,2016,"May 02, 2016",CADEXSA,Catuai,Washed   Wet,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,1.0,Blue Green,1,"May 02, 2017",Instituto Hondure o del Caf ,b4660a57e9f8cc613ae5b8f02bfce8,7f521ca403540f81ec99daec7da19c
447,448,Arabica,yun coffee exchange,China,chen lin,YNC 16056,mojiang jinggong estate specia,,yun coffee exchange,1200,yun,Mojiang Jinggong Estate Specia,3,60 kg,Yun Coffee Exchange,2015,"Apr 06, 2016",Yun Coffee Exchange,Catimor,Washed   Wet,7.5,7.67,7.33,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.11,0,0.0,Green,0,"Apr 06, 2017",Yun Coffee Exchange,683fa6014608fc10ff681b0435b0b2,f6d87a6c04653c569d4911a66f89d5
448,449,Arabica,yun coffee exchange,China,yun success traco.ltd,YNC 16028,yun success traco.ltd mill,,yun coffee exchange,1600,dehong prefecture,Yun Success TraCo.Ltd,3,60 kg,Yun Coffee Exchange,2015,"Apr 05, 2016",Yun Coffee Exchange,Catimor,Washed   Wet,7.67,7.67,7.5,7.67,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,Green,3,"Apr 05, 2017",Yun Coffee Exchange,683fa6014608fc10ff681b0435b0b2,f6d87a6c04653c569d4911a66f89d5
449,450,Arabica,consejo salvadore o del caf ,El Salvador,agua caliente,1,agua caliente,9 392 68,consejo salvadore o del caf ,1350,apaneca,Ecom Agroindustrial Corp. Ltd.,275,69 kg,Salvadoran Coffee Council,2016,"Mar 29, 2016",Consejo Salvadore o del Caf ,Bourbon,Washed   Wet,7.5,7.5,7.33,7.67,8.0,7.67,10.0,10.0,10.0,7.5,83.17,0.0,0,0.0,Green,0,"Mar 29, 2017",Salvadoran Coffee Council,3d4987e3b91399dbb3938b5bdf5389,27b21e368fb8291cbea02c60623fe6
450,451,Arabica,juan luis alvarado romero,Guatemala,finca medina,,beneficio siembras vision (154,11 11711 1,"siembras vision, s.a.",1500msnm,antigua,FINCA MEDINA,150,69 kg,Asociacion Nacional Del Caf ,2015,"Oct 29, 2015",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.5,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,Green,1,"Oct 28, 2016",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
451,452,Arabica,juan luis alvarado romero,Guatemala,"la esperanza, margarita nuyes",,beneficio ixchel,11 23 2004,"unex guatemala, s.a.",1400 1900 psn,oriente,PAPATURRO,100,69 kg,Asociacion Nacional Del Caf ,2015,"Sep 29, 2015",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.92,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.42,83.17,0.12,0,0.0,Green,3,"Sep 28, 2016",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
452,453,Arabica,taylor winch (coffee) ltd.,Kenya,,,,37 0843 3305,taylor winch (coffee) ltd,approx.1 500 metres a.s.l.,kenya,,300,2 kg,Kenya Coffee Traders Associati,2014,"Jul 03, 2015",Taylor Winch (Coffee) Ltd.,SL28,Washed   Wet,7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,7.83,83.17,0.1,0,0.0,Bluish Green,1,"Jul 02, 2016",Kenya Coffee Traders Associati,ccba45b89d859740b749878be8c6d1,d752c909a015f3c76224b3c5cc520f
453,454,Arabica,doi tung development project,Thailand,,,, ,doi tung development project,800  ,thailand,Doi Tung Development Project,1,1 kg,Specialty Coffee Association,2014,"Jun 09, 2015",Doi Tung Development Project,,Washed   Wet,7.67,7.58,7.58,7.75,7.42,7.67,10.0,10.0,10.0,7.5,83.17,0.12,0,0.0,Bluish Green,0,"Jun 08, 2016",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
454,455,Arabica,tutunze kahawa ltd,"Tanzania, United Republic Of",myanganyanga,,tutunze kahawa ltd,C9,tutunze kahawa ltd,1653,mbinga,Tutunze Kahawa Ltd,180,60 kg,Africa Fine Coffee Association,2014,"Dec 12, 2014",Tutunze Kahawa Ltd,,Washed   Wet,7.58,7.67,7.67,7.58,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.13,0,0.0,Bluish Green,6,"Dec 12, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e5,c4ab13415cdd69376a93780c0166e7
455,456,Arabica,racafe   cia s.c.a,Colombia,,,,3 37 0119,racafe   cia s.c.a,1600 a 1950 msnm,huila,La Plata,232,70 kg,Almacaf ,2014,"Nov 05, 2014",Racafe   Cia S.C.A,Caturra,Washed   Wet,7.58,7.5,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.17,0.0,0,0.0,,4,"Nov 05, 2015",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
456,457,Arabica,kabum trading company,Uganda,kaptanya,,gumutindo,0,kabum trading company,1800,eastern,Kabum Trading Company,84,60 kg,Uganda Coffee Development Auth,2014,"Oct 28, 2014",Kabum Trading company,SL14,Washed   Wet,8.0,7.67,7.5,7.42,7.33,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,Bluish Green,0,"Oct 28, 2015",Uganda Coffee Development Auth,188fe373b511e21f614564bf86aa47,b7614767a5343729bbde3a2777c60c
457,458,Arabica,cafe politico,Colombia,unkown,,unkown,unkown,green mountain coffee,,,unkown,1,4 lbs,Specialty Coffee Association,2014,"Aug 25, 2014",Cafe Politico,,Washed   Wet,7.58,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.11,10,0.0,Green,3,"Aug 25, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
458,459,Arabica,mayra yessenia torres,Honduras,el cerron,,rio hamaca,13 01 2369,"olam honduras, s.a.",1450 msnn,san marcos,Nelson Melgar Melgar,275,1 kg,Instituto Hondure o del Caf ,2013,"Apr 12, 2014",Mayra Yessenia Torres,Catuai,Natural   Dry,7.5,7.5,7.5,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,Green,5,"Apr 12, 2015",Instituto Hondure o del Caf ,b4660a57e9f8cc613ae5b8f02bfce8,7f521ca403540f81ec99daec7da19c
459,460,Arabica,,Honduras,los hicaques,,cigrah sps,13 111 193,cigrah,1350,comayagua,Reynerio Zepeda,275,1 kg,Instituto Hondure o del Caf ,2014 2015,"Apr 08, 2014",,Caturra,Natural   Dry,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,Green,3,"Apr 08, 2015",Instituto Hondure o del Caf ,b4660a57e9f8cc613ae5b8f02bfce8,7f521ca403540f81ec99daec7da19c
460,461,Arabica,juan luis alvarado romero,Guatemala,nueva granada,,beneficio nueva granada,11 326 10,"agricola nueva granada, s.a.",5000 pies,san marcos,"AGRICOLA NUEVA GRANADA, S.A.",200,69 kg,Asociacion Nacional Del Caf ,2014,"Mar 27, 2014",Juan Luis Alvarado Romero,Catuai,Washed   Wet,7.33,7.83,7.17,8.17,7.33,7.67,10.0,10.0,10.0,7.67,83.17,0.09,0,0.0,Green,1,"Mar 27, 2015",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
461,462,Arabica,eileen koyanagi,United States (Hawaii),,,,KS011714,kona pacific farmers cooperati,,kona,,6,100 lbs,Specialty Coffee Association,2013,"Feb 07, 2014",Eileen Koyanagi,Hawaiian Kona,Natural   Dry,7.5,7.5,7.58,7.42,7.92,7.67,10.0,10.0,10.0,7.58,83.17,0.11,0,0.0,Bluish Green,0,"Feb 07, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
462,463,Arabica,balam hinyula,"Tanzania, United Republic Of",,,rafiki (coffee) limited,4,taylor winch (t) ltd,1800,kilimanjaro,,300,1 kg,Tanzanian Coffee Board,2014,"Jan 31, 2014",Balam Hinyula,Bourbon,Washed   Wet,7.58,7.5,7.58,7.75,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.12,0,0.0,Green,1,"Jan 31, 2015",Tanzanian Coffee Board,047484d5700c44f033915e632e0c60,127e651fc8b7c35802268599656f2c
463,464,Arabica,juan luis alvarado romero,Guatemala,finca el morito,,beneficio ixchel,11 23 0465,"unex guatemala, s.a.",4300,oriente,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Caf ,2013,"Apr 26, 2013",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.67,7.83,7.33,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,Green,2,"Apr 26, 2014",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
464,465,Arabica,nestor mendez gomez,Mexico,santa cecilia,,"angel albino corzo, chiapas",016 2129,cesmach s.c.,1500,chiapas,MARGARITO ROBLERO VAZQUEZ,45,1 kg,AMECAFE,2013,"Mar 29, 2013",NESTOR MENDEZ GOMEZ,Typica,Washed   Wet,7.75,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,7.75,83.17,0.11,0,0.0,Green,2,"Mar 29, 2014",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
465,466,Arabica,saul m. herdez ramirez,Mexico,tlapacoya,,"el chipoco, municipio tlanchin",1702765464,,532,"tlanchinol, hidalgo",AMADOR HERNANDEZ DIONICIO,10,1 kg,AMECAFE,2012,"Sep 27, 2012",SAUL M. HERNANDEZ RAMIREZ,Typica,Washed   Wet,7.75,7.67,7.58,7.5,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.12,3,0.0,,8,"Sep 27, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
466,467,Arabica,saul m. herdez ramirez,Mexico,la loma,,el pedregal,1702771046,,1089,san bartolo tutotepec,"TREJO VELASCO, ROMAN",10,1 kg,AMECAFE,2012,"Sep 27, 2012",SAUL M. HERNANDEZ RAMIREZ,Pacamara,Washed   Wet,7.58,7.75,7.42,7.67,7.5,7.58,10.0,10.0,10.0,7.67,83.17,0.14,0,0.0,,10,"Sep 27, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
467,468,Arabica,racafe   cia s.c.a,Colombia,,,,3 37 1691,c.i.racafe   cia s.c.a,1.600 a 1.950 msnm,huila,LA PLATA,275,70 kg,Almacaf ,2012,"Aug 31, 2012",Racafe   Cia S.C.A,Caturra,Washed   Wet,7.67,7.5,7.5,7.5,7.58,8.17,10.0,10.0,10.0,7.25,83.17,0.11,1,0.0,Green,2,"Aug 31, 2013",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
468,469,Arabica,ferdo mendoza aparicio,Mexico,el mirador,,el mirador,1702766681,,700,san isidro,FERNANDO MENDOZA APARICIO,15,1 kg,AMECAFE,2012,"Jul 11, 2012",FERNANDO MENDOZA APARICIO,Typica,Washed   Wet,7.75,7.5,7.42,7.75,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.13,0,0.0,Green,5,"Jul 11, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
469,470,Arabica,exportadora cafe condor s.a,Colombia,,,trilladora boza   armenia q,3 68 0140,exportadora cafe condor s.a,1750 msnm,huila,,250,70 kg,Almacaf ,2012,"Jun 08, 2012",Exportadora Cafe Condor S.A,Caturra,Washed   Wet,7.58,7.67,7.5,7.58,7.67,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,Blue Green,0,"Jun 08, 2013",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
470,471,Arabica,alfredo bojalil,Mexico,finca nueva linda,,agroindustrias unidas mexico,2222,ecomtrading,1380,la concordia,OCTAVIO MOGUEL FARRERA,250,1 kg,AMECAFE,2012,"Jun 06, 2012",ALFREDO BOJALIL,Typica,Washed   Wet,7.5,7.75,7.58,7.58,7.67,7.5,10.0,10.0,10.0,7.58,83.17,0.11,0,0.0,,5,"Jun 06, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
471,472,Arabica,nucoffee,Brazil,campo das flores,,,002 1251 0250,nucoffee,1000m,south of minas,Giovane Senna Bonacorssi,50,60 kg,NUCOFFEE,2012,"Mar 19, 2012",NUCOFFEE,Mundo Novo,Natural   Dry,7.75,7.67,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.5,83.17,0.12,0,0.0,Green,1,"Mar 19, 2013",NUCOFFEE,567f200bcc17a90070cb952647bf88,aa2ff513ffb9c844462a1fb07c599b
472,473,Arabica,nucoffee,Brazil,s o francisco da serra,,,002 1251 0245,nucoffee,950m,mogiana,Maria Aparecida Ferreira Azeve,100,60 kg,NUCOFFEE,2012,"Feb 17, 2012",NUCOFFEE,Mundo Novo,Natural   Dry,7.92,7.58,7.5,7.58,7.42,7.5,10.0,10.0,10.0,7.67,83.17,0.11,0,0.0,Green,4,"Feb 16, 2013",NUCOFFEE,567f200bcc17a90070cb952647bf88,aa2ff513ffb9c844462a1fb07c599b
473,474,Arabica,felipe isaza,Guatemala,conquista   morito,,beneficio ixchel,11 26 0236,coffee resources inc.,4600 ft.,oriente,Conquista   Morito,250,2 kg,Specialty Coffee Association,2012,"Feb 01, 2012",Felipe Isaza,Bourbon,Washed   Wet,7.75,7.5,7.67,7.5,7.92,8.0,10.0,10.0,9.33,7.5,83.17,0.0,0,0.0,Green,10,"Jan 31, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
474,475,Arabica,nucoffee,Brazil,fazenda do lobo,,,002 1251 0075,nucoffee,1000m,south of minas,Andrea Galv o Noqueira,25,60 kg,NUCOFFEE,2011,"Dec 03, 2011",NUCOFFEE,Mundo Novo,Semi washed   Semi pulped,7.75,7.5,7.58,7.5,7.75,7.5,10.0,10.0,10.0,7.58,83.17,0.12,0,0.0,Blue Green,3,"Dec 02, 2012",NUCOFFEE,567f200bcc17a90070cb952647bf88,aa2ff513ffb9c844462a1fb07c599b
475,476,Arabica,nucoffee,Brazil,olhos d agua,,,,,900m,south of minas,Mario Dornelles Alvarenga,90,60 kg,NUCOFFEE,2011,"Oct 28, 2011",NUCOFFEE,,,7.58,7.75,7.67,7.5,7.67,7.58,10.0,10.0,10.0,7.42,83.17,0.02,0,0.0,,2,"Oct 27, 2012",NUCOFFEE,567f200bcc17a90070cb952647bf88,aa2ff513ffb9c844462a1fb07c599b
476,477,Arabica,the coffee source inc.,El Salvador,several,,la majada cooperative,9 29 1990,,1200,santa ana,Several,250,69 kg,Specialty Coffee Association,2010 2011,"Aug 23, 2011",The Coffee Source Inc.,,,7.42,7.83,8.17,8.08,7.17,7.58,10.0,9.33,10.0,7.58,83.17,0.14,0,0.0,,3,"Aug 22, 2012",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
477,478,Arabica,ethiopia commodity exchange,Ethiopia,tega and tula special coffee f,,,010 0182 0008,,1850 m,limu,Tega and Tula Special Coffee F,300,6,Ethiopia Commodity Exchange,August to December,"Jun 16, 2010",Ethiopia Commodity Exchange,,,7.75,8.0,7.67,8.08,7.83,7.92,9.33,9.33,9.33,7.92,83.17,0.01,0,0.0,,0,"Jun 16, 2011",Ethiopia Commodity Exchange,a176532400aebdc345cf3d870f84ed,61bbaf6a9f341e5782b8e7bd3ebf76
478,479,Arabica,carcafe ltda ci,Colombia,,3 59 1694,bogota,3 59 1694,carcafe ltda,1799,cundinamarca,Orlando Moreno   Willson Sanch,275,70 kg,Almacaf ,2016,"Feb 20, 2017",CARCAFE LTDA CI,Caturra,Washed   Wet,7.58,7.67,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.5,83.08,0.0,0,1.0,Green,4,"Feb 20, 2018",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
479,480,Arabica,racafe   cia s.c.a,Colombia,,3 37 0278,bachue,3 37 0278,racafe   cia s.c.a,,huila,La Plata,275,70 kg,Almacaf ,2016,"Jan 10, 2017",Racafe   Cia S.C.A,Caturra,Washed   Wet,7.75,7.5,7.5,7.42,8.0,7.75,10.0,10.0,10.0,7.17,83.08,0.0,1,2.0,Green,5,"Jan 10, 2018",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
480,481,Arabica,ipanema coffees,Brazil,capoeirinha,261 15,dry mill,002 1660 0049,ipanema coffees,905,south of minas,Ipanema Agricola,320,60 kg,Brazil Specialty Coffee Associ,2015,"Apr 25, 2016",Ipanema Coffees,Yellow Bourbon,Pulped natural   honey,7.58,7.58,7.58,7.5,7.67,7.58,10.0,10.0,10.0,7.58,83.08,0.11,0,2.0,Bluish Green,2,"Apr 25, 2017",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
481,482,Arabica,ipanema coffees,Brazil,rio verde,,ipanema comercial e exportador,002 4177 0164,ipanema coffees,1,south of minas,Ipanema Agr cola SA,320,2 kg,Brazil Specialty Coffee Associ,2015 2016,"Oct 08, 2015",Ipanema Coffees,Yellow Bourbon,Natural   Dry,7.33,7.67,7.67,7.33,7.75,7.42,10.0,10.0,10.0,7.92,83.08,0.0,0,0.0,Green,3,"Oct 07, 2016",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
482,483,Arabica,"lin, che hao kru   ",Taiwan,kan tou mountain coffee       ,,kan tou mountain coffee       ,Taiwan,taiwan coffee laboratory,700 800m,"dongshan dist., tai city   ",Tseng ju feng   Kuo jun hong  ,20,60 kg,Specialty Coffee Association,2015,"May 19, 2015","Lin, Che Hao Kru   ",Typica,Natural   Dry,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10.0,10.0,7.75,83.08,0.0,0,0.0,Green,0,"May 18, 2016",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
483,484,Arabica,bourbon specialty coffees,Brazil,,,,002 4542 0477,bourbon specialty coffees,,chapad o ferro (cerrado mineir,,300,60 kg,Brazil Specialty Coffee Associ,2015,"Apr 20, 2015",BOURBON SPECIALTY COFFEES,Mundo Novo,Natural   Dry,7.42,7.67,7.58,7.5,7.75,7.67,10.0,10.0,10.0,7.5,83.08,0.11,0,0.0,Green,13,"Apr 19, 2016",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
484,485,Arabica,ipanema coffees,Brazil,rio verde,,ipanema coffees,002 1660 0064,ipanema coffees,1200,south of minas,Ipanema Agr cola SA,300,2 kg,Specialty Coffee Association,2014 2015,"Oct 16, 2014",Ipanema Coffees,Bourbon,Washed   Wet,7.58,7.83,7.67,7.42,7.42,7.5,10.0,10.0,10.0,7.67,83.08,0.0,0,0.0,Green,1,"Oct 16, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
485,486,Arabica,eric thormaehlen,Costa Rica,various,,coricafe sa,05 0048 0171,coricafe s.a.,1200 1400,central valley,VARIOS,250,1 kg,Specialty Coffee Association o,2014,"Jul 15, 2014",Eric Thormaehlen,Catuai,Washed   Wet,7.83,7.33,7.5,7.67,7.58,7.67,10.0,10.0,10.0,7.5,83.08,0.1,0,0.0,Green,3,"Jul 15, 2015",Specialty Coffee Association o,8e0b118f3cf3121ab27c5387deacdb,5eb2b7129d9714c43825e44dc3bca9
486,487,Arabica,eileen koyanagi,United States (Hawaii),,,,KP011714,kona pacific farmers cooperati,,kona,,16,100 lbs,Specialty Coffee Association,2013,"Feb 19, 2014",Eileen Koyanagi,Hawaiian Kona,Natural   Dry,7.33,7.75,7.58,7.33,7.83,7.67,10.0,10.0,10.0,7.58,83.08,0.12,0,0.0,Bluish Green,8,"Feb 19, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
487,488,Arabica,cqi taiwan icp cqi      ,Taiwan,alishan zou zhu yuan       ,,alishan zou zhu yuan       ,,blossom valley    ,1300 m,chiayi alishan        ,Fang zheng lun    ,50,30 kg,Blossom Valley International,2013 2014,"Dec 26, 2013",CQI Taiwan ICP CQI      ,Typica,,7.75,7.75,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,83.08,0.11,0,0.0,,0,"Dec 26, 2014",Blossom Valley International,fc45352eee499d8470cf94c9827922,de73fc9412358b523d3a641501e542
488,489,Arabica,kona pacific farmers cooperati,United States (Hawaii),,,,K131353,kona pacific farmers cooperati,,kona,,6,100 lbs,Specialty Coffee Association,2012,"Mar 08, 2013",Kona Pacific Farmers Cooperati,Hawaiian Kona,Natural   Dry,7.83,7.83,7.33,7.17,7.75,7.67,10.0,10.0,10.0,7.5,83.08,0.1,0,0.0,Bluish Green,0,"Mar 08, 2014",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
489,490,Arabica,maria luisa del carmen rojas n,Mexico,santa maria,,,1405830166,finca las nubes,1400,santa catarina juquila,MARIA LUISA DEL CARMEN ROJAS N,10,1 kg,AMECAFE,2012,"Jun 06, 2012",MARIA LUISA DEL CARMEN ROJAS N,,Washed   Wet,7.75,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.5,83.08,0.1,0,0.0,,1,"Jun 06, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
490,491,Arabica,kona pacific farmers cooperati,United States (Hawaii),,,,220454,kona pacific farmers cooperati,,kona,,7,100 lbs,Specialty Coffee Association,2012,"Apr 06, 2012",Kona Pacific Farmers Cooperati,Hawaiian Kona,Natural   Dry,7.67,7.58,7.5,7.67,7.92,8.0,9.33,9.33,10.0,8.08,83.08,0.0,1,0.0,,4,"Apr 06, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
491,492,Arabica,kona pacific farmers cooperati,United States (Hawaii),,,,2135403,cqi,,kona,,6,100 lbs,Specialty Coffee Association,2012,"Feb 23, 2012",Kona Pacific Farmers Cooperati,Hawaiian Kona,Washed   Wet,7.33,7.58,7.58,7.92,7.67,7.58,10.0,10.0,10.0,7.42,83.08,0.12,0,0.0,Green,0,"Feb 22, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
492,493,Arabica,racafe   cia s.c.a,Colombia,,,,3 37 2781,,1.600 a 1.950 msn,huila,"Grupo Monserrate, La Plata",275,70 kg,Almacaf ,Mayo a Julio,"Jul 29, 2011",Racafe   Cia S.C.A,Caturra,,7.33,7.33,7.33,7.58,7.25,8.08,10.0,10.0,10.0,8.17,83.08,0.01,0,0.0,,0,"Jul 28, 2012",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
493,494,Arabica,exportadora cafe condor s.a,Colombia,,,trilladora boza   armenia q,3 68 0129,,1880 msnm,cauca,,250,70 kg,Almacaf ,47 2010,"Feb 22, 2011",Exportadora Cafe Condor S.A,,,7.83,7.75,7.33,7.25,7.42,7.92,10.0,10.0,10.0,7.58,83.08,0.08,1,0.0,,3,"Feb 22, 2012",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
494,495,Arabica,specialty coffee association o,Indonesia,lintong nihuta,,pt. menacom,,,1300 1400m,dolok sanggul,PT. MENACOM,10,60 kg,Specialty Coffee Association o,2010,"Nov 29, 2010",Specialty Coffee Association o,,,7.67,7.58,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.5,83.08,0.0,0,0.0,,0,"Nov 29, 2011",Specialty Coffee Association o,99fa73db21b7acd9c9ceb9dd84e409,36910838db193ebdd61fa1427bac74
